episode,total_steps,avg_reward,avg_throughput,avg_non_blocked,avg_load_balance,value_loss,action_loss,entropy_loss,lr
63,378000,-0.23709040608673573,36526571.09672382,0.9575824915824915,-0.23788278174573335,2.8491943333943683,-4.697236732107275e-06,0.057987730741500855,0
64,384000,-0.23679628040686984,36513271.225611284,0.9558888888888888,-0.23762213801361134,2.8031883239746094,-2.6382507848173493e-05,0.05802373790740967,0
65,390000,-0.2334993416048331,36645209.78450688,0.9571851851851852,-0.23424937646871666,2.6840570831298827,-4.812448107789654e-06,0.058064649581909177,0
66,396000,-0.23645867829059147,36607306.15132283,0.957973063973064,-0.23711877124265407,2.694618626912435,-1.641706482087102e-05,0.058084837675094605,0
67,402000,-0.23488350504995256,36618804.19876432,0.9585521885521886,-0.2355305402785693,2.576047912597656,-2.8222912601374145e-05,0.058097412665685015,0
68,408000,-0.2355157185630472,36624506.65401608,0.9567542087542087,-0.23618899151809195,2.6850202509562173,-1.62591327605431e-05,0.058123282512029015,0
69,414000,-0.23573637579526469,36585840.7094377,0.9578686868686869,-0.23641834629359607,2.5952266591389974,-1.935676439325107e-05,0.058140957117080685,0
70,420000,-0.23276603851183703,36741195.39812272,0.9590303030303029,-0.2334055149769105,2.542488306681315,-1.9723138946119436e-05,0.05817513577143351,0
71,426000,-0.23210332111179854,36675069.05937869,0.9577777777777777,-0.2327905224240245,2.4264878896077473,-2.167792186295022e-05,0.05821507501602173,0
72,432000,-0.23079877289386824,36676448.39819558,0.9585252525252526,-0.23150618693705668,2.3703037974039716,-1.826302818866073e-05,0.05823802399635315,0
73,438000,-0.23185286773302916,36686428.61185045,0.9585185185185185,-0.2326275498461466,2.361093460083008,-1.138449555431483e-05,0.05826146364212036,0
74,444000,-0.23165590179505147,36740636.02336034,0.9603602693602693,-0.23227267273793512,2.3119953447977704,-1.9050408399204837e-05,0.05829672972361247,0
75,450000,-0.23061384997633522,36674654.43510794,0.9573265993265994,-0.23129970446479503,2.2552895164489746,-2.2643613836711058e-05,0.05833097267150879,0
76,456000,-0.23224751495522003,36673309.0496998,0.9565319865319867,-0.23278334937338802,2.2216838366190594,-2.000635784077076e-05,0.05835780946413676,0
77,462000,-0.2291251249845194,36741105.800979406,0.9576228956228957,-0.22971332657867505,2.1230287272135415,-2.3492489000204842e-05,0.05837814291318258,0
78,468000,-0.22684335553621593,36804276.75596705,0.9577575757575757,-0.22753617744103707,2.0207826868693033,-7.653666265393137e-06,0.05836217967669169,0
79,474000,-0.2288881815084421,36780621.12988274,0.9593232323232324,-0.2295303372283131,2.022196959177653,2.5894227408116423e-06,0.05835960610707601,0
80,480000,-0.2273396312308511,36820904.11419052,0.9586666666666666,-0.22789842939414748,1.9629600919087729,-3.095492910460962e-06,0.05835510245958964,0
81,486000,-0.22736802635926323,36825250.5539931,0.9576767676767678,-0.22803028960441726,1.8827563133239746,-3.9736488524795275e-06,0.05834984676043192,0
82,492000,-0.22342520586108935,36894478.80523378,0.9591313131313133,-0.22405313595876922,1.8002323379516603,3.7555760860262427e-06,0.05836114128430685,0
83,498000,-0.2225773290834488,36932527.1070478,0.9588080808080808,-0.22319039859127865,1.7588422648111979,-1.2536437525341171e-05,0.05838565866152445,0
84,504000,-0.22225647754212424,36947705.56261529,0.9591784511784511,-0.22291956637307564,1.7218132565816244,-2.1318560596076472e-05,0.0584134304523468,0
85,510000,-0.2237869508401196,36906120.379737355,0.9584949494949495,-0.2243624605673755,1.687657132466634,-1.1701547184448676e-05,0.05843196105957031,0
86,516000,-0.22337402099213405,36941768.478535615,0.9591346801346802,-0.22415637365592433,1.644180113474528,-6.4849021100599206e-06,0.05845176966985067,0
87,522000,-0.22063246703637848,37055573.44421257,0.9589865319865318,-0.22134119103979494,1.5873437538146973,-1.786039275460401e-05,0.058445523659388224,0
88,528000,-0.21967680299941678,37021571.98915304,0.9625723905723904,-0.22022000538293557,1.5081771519978842,-1.7488336491927234e-06,0.058444814761479696,0
89,534000,-0.2199850634537194,37097204.933467485,0.960037037037037,-0.22040299066237176,1.4672123044331868,8.667170292634789e-07,0.058456979354222616,0
90,540000,-0.22015835267607026,37090805.99281859,0.960003367003367,-0.22081272904307223,1.4473964157104493,-1.1187585087251742e-05,0.05847737979888916,0
91,546000,-0.21898343980847615,37052998.807510026,0.9600740740740741,-0.21964017077617096,1.4184746157328287,-4.855593125398627e-06,0.058510895490646364,0
92,552000,-0.2185783942212144,37129114.262965776,0.9614915824915825,-0.2191208173105475,1.3649391390482584,-3.6322467371595244e-06,0.05853226494789124,0
93,558000,-0.21987270540819448,37093260.60755075,0.960912457912458,-0.2205990775641432,1.3633541717529296,2.7741683190167048e-06,0.05855085849761963,0
94,564000,-0.2154481176682766,37177103.89953706,0.9608821548821548,-0.21606245849036082,1.3230637804667156,-5.505973455910862e-06,0.05857567342122396,0
95,570000,-0.21357973763380023,37257086.18599353,0.9647542087542087,-0.21410631196127106,1.2194203955332439,-8.064649732659745e-07,0.05858367888132731,0
96,576000,-0.21501600231576465,37282395.293628216,0.9635252525252526,-0.21555139902351686,1.2266193733215331,5.4909803352529706e-06,0.05860614585876465,0
97,582000,-0.21421082399587155,37251366.8803451,0.9621649831649832,-0.21478994497724938,1.19889652633667,-7.337698286808821e-06,0.058624316294987995,0
98,588000,-0.21509945711941394,37208069.713753186,0.9628518518518518,-0.21570821807063756,1.1478678010304768,-2.726733866855587e-06,0.058645581324895224,0
99,594000,-0.21339294588317587,37298798.94987366,0.9635959595959597,-0.21407333906158382,1.0955952218373617,6.349266605639059e-06,0.05867433079083761,0
100,600000,-0.2134106502111951,37340821.326854475,0.9661279461279462,-0.21410771710162194,1.090248239517212,-4.08897712096253e-06,0.05870062184333801,0
101,606000,-0.21125012268701182,37300016.79012365,0.9628047138047138,-0.2119377145576388,1.0625215810139974,1.1512294691499392e-05,0.05871554962793986,0
102,612000,-0.21114685309837425,37339942.532618225,0.964178451178451,-0.21173215559882846,0.997514607111613,9.889730500617588e-06,0.05872858476638794,0
103,618000,-0.21204757994985957,37403299.38603929,0.9658080808080808,-0.2127332310369895,1.0207298647562664,6.121010195154024e-06,0.05873905539512634,0
104,624000,-0.21025604504435486,37371365.10931928,0.9628686868686868,-0.21079462111569494,0.9809998906453451,1.6653203186554796e-06,0.05871792221069336,0
105,630000,-0.20873303459158396,37409955.29666324,0.9652525252525254,-0.20943377121699872,0.9095176385243734,4.09752576797473e-06,0.058736616849899295,0
106,636000,-0.2091727202848294,37428248.16418699,0.9645016835016835,-0.20970606455002044,0.9183455314636231,4.953561165469485e-06,0.058759029150009155,0
107,642000,-0.20744048760597433,37410910.6533706,0.9599158249158248,-0.20795877100524765,0.8642526175181071,1.5866882414532788e-05,0.05876945273081462,0
108,648000,-0.20765999124699924,37408490.77513251,0.9646936026936028,-0.20823833466192232,0.8446768836975098,1.5952487767511534e-05,0.05877699891726176,0
109,654000,-0.208705952240368,37369714.15635638,0.9607407407407408,-0.20940404006869512,0.8292193845113118,7.759855247617982e-06,0.05879627815882365,0
110,660000,-0.20717696067587368,37446009.1400674,0.9637239057239058,-0.20780562103230582,0.7935950005849203,5.094459117647905e-07,0.05883056632677714,0
111,666000,-0.20785159837617054,37406693.364077576,0.9655117845117845,-0.20833989550210688,0.7715993022918701,1.0294367183329692e-05,0.05887158433596293,0
112,672000,-0.20715148227029626,37454936.32226432,0.9636161616161616,-0.2076763906609185,0.7698201004664104,-3.0259529558710104e-06,0.05888692251841227,0
113,678000,-0.20454804153362371,37476723.67443839,0.9637205387205388,-0.20509754989764328,0.7104972375233968,-7.489830361616138e-06,0.058913399537404376,0
114,684000,-0.20646942212038472,37416136.702665456,0.9604612794612793,-0.20716139214431278,0.7099377218882242,3.5357193040302565e-06,0.05893895959854126,0
115,690000,-0.2060967137120199,37535746.537287936,0.9628855218855219,-0.20661757307912662,0.7051369520823161,9.31908063072721e-06,0.05896777788798014,0
116,696000,-0.20646072936830737,37478016.566345364,0.9624713804713805,-0.2069657256206588,0.6820578835805258,9.1985347797466e-06,0.05900041445096334,0
117,702000,-0.20500535117780586,37530854.210707754,0.964956228956229,-0.20577544199062092,0.6401148471832275,4.01110590424499e-06,0.05904302295049032,0
118,708000,-0.20159579268603034,37594684.50766105,0.9605420875420875,-0.2022335103362976,0.6214178895950317,-2.62323067363468e-06,0.05907414921124776,0
119,714000,-0.20485973511585673,37480794.37636706,0.9616296296296296,-0.20555172400323182,0.6087947511672973,3.6657472113953795e-06,0.05908928084373474,0
120,720000,-0.20217775132893825,37585645.746857345,0.9648080808080808,-0.2028914129707448,0.5985188827514648,1.8765372790160958e-05,0.05910491148630778,0
121,726000,-0.2021970752350653,37579964.963367246,0.9631077441077442,-0.20280580471073012,0.58580926100413,1.4943837650965483e-05,0.05912210607528687,0
122,732000,-0.20157171007657462,37562910.986725025,0.9632996632996633,-0.2023755805003869,0.5664307972590129,2.0214315947972256e-05,0.059151973406473796,0
123,738000,-0.20139037923043376,37544645.67252606,0.9636329966329965,-0.20212971644261954,0.5314769515991211,1.511203933281043e-06,0.059185415983200075,0
124,744000,-0.20276045497863615,37526352.52367035,0.9625319865319866,-0.20346893896251445,0.5238407850265503,3.6430153292409763e-06,0.05922752984364828,0
125,750000,-0.20147831344763056,37556937.51584599,0.9624478114478116,-0.20214106482763397,0.5187296530405681,1.815629595057544e-05,0.05924750065803528,0
126,756000,-0.20211347587008172,37566010.060643956,0.9627777777777777,-0.20280009358345658,0.5147661946614583,1.78814400512645e-05,0.05926541376113892,0
127,762000,-0.19948206890433365,37624195.99271372,0.9637239057239058,-0.20004103314262978,0.49641498947143553,1.5680083484767238e-05,0.059271890481313066,0
128,768000,-0.19993490349411588,37617495.8566458,0.9635252525252525,-0.20054009472417844,0.44888310686747235,1.3261812944923198e-05,0.059257848103841146,0
129,774000,-0.20006788381776824,37636772.61029584,0.9635050505050504,-0.20063746350524667,0.44649493471781415,1.3792373251590107e-05,0.059248393138249714,0
130,780000,-0.1999322027832388,37618432.34694083,0.9619595959595961,-0.20069118869437383,0.43453502241770425,2.424788442370603e-05,0.059244230190912885,0
131,786000,-0.19703946987676862,37768875.0935557,0.9648552188552189,-0.19761972726026583,0.4527568817138672,1.8944544921547884e-05,0.05925784277915955,0
132,792000,-0.19815095340758276,37763055.53924234,0.9654242424242425,-0.19882172277558696,0.4197466786702474,3.107470834720516e-05,0.05926730990409851,0
133,798000,-0.19791083734119957,37730333.856578544,0.9659595959595958,-0.1986481899585736,0.42395950412750244,3.955806777109198e-06,0.05928820888201396,0
134,804000,-0.19569296616380363,37827210.53774116,0.965983164983165,-0.19634282056468708,0.3952503595352173,9.08625693242963e-06,0.05927289470036824,0
135,810000,-0.1968788845570743,37839389.57254888,0.9652962962962964,-0.19753969276070302,0.3923475478490194,2.1975654873585883e-05,0.059267340660095216,0
136,816000,-0.19647593361389765,37807107.02605539,0.9636969696969696,-0.19718758807574038,0.38080746539433796,2.3467841425069005e-05,0.05927770702044169,0
137,822000,-0.19475603722318696,37855135.04527889,0.9660639730639731,-0.1954192040619937,0.38950377400716146,2.787424523558002e-05,0.05928533267974854,0
138,828000,-0.1927408431193334,37930035.96517053,0.9663535353535353,-0.19340347651488232,0.33930753628412885,9.337146506671463e-06,0.05930745204289754,0
139,834000,-0.18968842662479593,37991917.15806833,0.9658148148148149,-0.19033623676442182,0.33014016278584796,5.152044465527676e-06,0.059330418268839516,0
140,840000,-0.19100990338613444,37947461.85462612,0.966,-0.19166889718831598,0.3120053261121114,1.5149096424768989e-05,0.05933983461062113,0
141,846000,-0.18866360386137015,38081284.092142045,0.9684949494949496,-0.18927554071177582,0.29992225011189777,6.645926400293926e-05,0.05933092951774597,0
142,852000,-0.19025700698495507,38063903.70002471,0.9681818181818181,-0.19093640963440633,0.3082349483172099,3.8082579294192936e-05,0.05931974196434021,0
143,858000,-0.1910623634250072,38010985.39055807,0.9686835016835018,-0.19163826206101112,0.2893383088906606,7.090362660013246e-06,0.05931716966629028,0
144,864000,-0.1905458754234528,38033198.01015163,0.9662491582491584,-0.19123657419118426,0.2894682976404826,2.2890541480289053e-05,0.05933671124776205,0
145,870000,-0.1895362228732558,38051320.355702214,0.9685589225589225,-0.19037142016107347,0.2751647529602051,1.0974438719131286e-05,0.05936442025502523,0
146,876000,-0.19194483188131714,38063275.13181978,0.9698047138047137,-0.19268201751854955,0.28081953557332356,2.015213793295819e-05,0.05936149223645528,0
147,882000,-0.18913930185965946,38123843.851086706,0.9689764309764308,-0.1898625588429163,0.25640053796768186,1.0136361125622291e-05,0.05937141966819763,0
148,888000,-0.1883230353889802,38039949.81999874,0.9642592592592594,-0.189056316171932,0.2407345921198527,1.3217585487836914e-05,0.05940173196792602,0
149,894000,-0.18789532716329727,38099918.33721274,0.9692154882154883,-0.18868460204427265,0.24636866919199626,7.367842339704112e-06,0.059443002700805665,0
150,900000,-0.18805691061579424,38109205.78359768,0.9694680134680134,-0.18877976677675973,0.23594277413686116,2.186843151184803e-05,0.0594670619169871,0
151,906000,-0.18750934692749355,38155440.789800756,0.9711717171717172,-0.1882983350295502,0.2235510845184326,3.381377125636694e-05,0.05947736001014709,0
152,912000,-0.187500801645843,38121281.88920875,0.9697104377104377,-0.18814209701061255,0.21296918829282124,3.906551434946929e-05,0.05949509191513062,0
153,918000,-0.1871033694349075,38166228.11017187,0.9706666666666667,-0.18783145697391657,0.2156947526137034,2.553769361876827e-05,0.05949876030286153,0
154,924000,-0.18597589112495302,38193149.19154402,0.9695656565656564,-0.18669400245744722,0.20404769547780355,3.89091526926677e-05,0.05949869497617086,0
155,930000,-0.18646083019018586,38220096.91562381,0.9697373737373737,-0.18723030963384582,0.19570985118548076,4.086546023919861e-05,0.05949933934211731,0
156,936000,-0.18540843187088007,38154905.57714202,0.9702794612794613,-0.18615847502188787,0.18438614177703858,1.1719576303372985e-05,0.05949370805422465,0
157,942000,-0.18563402085520478,38172369.04264891,0.969855218855219,-0.18644076940277604,0.18331532057126362,5.629105834183671e-06,0.05950012548764547,0
158,948000,-0.18266532307656258,38290408.48659341,0.9709494949494949,-0.183434490961049,0.1793667806784312,2.866307684265242e-05,0.05952781160672506,0
159,954000,-0.18465005147289382,38221065.536717616,0.969868686868687,-0.18542954461160635,0.16512857699394226,3.2625445164740088e-06,0.05956569186846415,0
160,960000,-0.1840515508330818,38251470.758745715,0.9723602693602693,-0.18484087071687336,0.16646067198117573,5.2006391027741e-05,0.05958314474423727,0
161,966000,-0.18450105515021953,38244563.31892083,0.9705016835016836,-0.1851601262764998,0.1626972479025523,2.995042498469047e-05,0.059565000216166175,0
162,972000,-0.18508223249756828,38238363.24627314,0.9705454545454545,-0.18587243998361136,0.15350773358345032,1.0197583028760467e-05,0.05958124248186747,0
163,978000,-0.1836484273072875,38226385.12059131,0.969915824915825,-0.18441780303018582,0.14781049625078838,3.231433497247356e-05,0.059615827719370525,0
164,984000,-0.18329654816540797,38280345.141443506,0.9701313131313131,-0.1841144857019381,0.14101609186331432,4.5320959248632186e-05,0.059622037490208946,0
165,990000,-0.18260165288135924,38318329.29015338,0.9714309764309763,-0.18335410624277287,0.13043157116572063,2.8560754528371035e-05,0.05962167890866597,0
166,996000,-0.18144666012193722,38366231.55045971,0.9708316498316498,-0.1821303069479073,0.13477750595410665,3.904875709849875e-05,0.059632012367248535,0
167,1002000,-0.18062342613797197,38304789.78952494,0.9714511784511785,-0.1813338755062471,0.12425072034200033,1.710698007749064e-05,0.05965042344729106,0
168,1008000,-0.18008344398879653,38395575.24284686,0.9729427609427609,-0.18085837089715134,0.11800943307081858,5.07062175684041e-05,0.05964444136619568,0
169,1014000,-0.18021993840101,38365419.040584214,0.9738922558922559,-0.18097690401135694,0.12302116401990255,3.0492967054669862e-05,0.059649890104929604,0
170,1020000,-0.1788226587050178,38467100.94676366,0.9734107744107743,-0.1795527978522119,0.11205185548464457,3.2375735766284685e-05,0.059675365765889485,0
171,1026000,-0.17812334525975385,38362618.002489425,0.9694915824915826,-0.17893214530960455,0.10450527115662893,4.299517952404131e-05,0.059707693974177044,0
172,1032000,-0.17808228510410568,38397016.785398364,0.970040404040404,-0.17885257711030006,0.10311037548383077,3.67183597291311e-05,0.05972654906908671,0
173,1038000,-0.17653473151375146,38405926.860697776,0.9708350168350168,-0.17719098398775696,0.09456556316216787,4.427947380160428e-07,0.05972989575068156,0
174,1044000,-0.17480304023417856,38455546.26722961,0.9711144781144782,-0.17559964661899868,0.09305665051937104,5.84563921206609e-05,0.05975309141476949,0
175,1050000,-0.17481351224667127,38480681.116763204,0.9714276094276094,-0.1756283778198232,0.08646905620892843,6.071648937480253e-05,0.059786285956700644,0
176,1056000,-0.1754451965037593,38483148.96894246,0.9725656565656565,-0.17621107233988648,0.08753257874647777,2.1929399525655905e-05,0.05981048798561096,0
177,1062000,-0.1740581963243895,38491508.953645945,0.9705824915824917,-0.17477466595862676,0.08358311959107717,2.1827751066060347e-05,0.059831675926844276,0
178,1068000,-0.17288862528906532,38509749.95124097,0.9709057239057239,-0.17365407270326852,0.07411966470877329,6.2739968729298805e-06,0.05986271913846334,0
179,1074000,-0.17465119464919848,38466975.24555227,0.9704478114478114,-0.17539952694092015,0.0700626844962438,4.52740308007454e-05,0.059892549117406206,0
180,1080000,-0.17311227378391944,38529630.02073335,0.9707508417508418,-0.1738450614204363,0.07485624595483144,1.3919945243590823e-05,0.059905810356140135,0
181,1086000,-0.17253623969022924,38586794.858191095,0.9733265993265994,-0.1733088366743298,0.06699126021067302,1.7099348422718208e-05,0.0598958789507548,0
182,1092000,-0.17251036809776393,38586884.14066633,0.971905723905724,-0.1732645065462228,0.06983512504895528,4.91442251962629e-05,0.059902364571889244,0
183,1098000,-0.1725092568849992,38566474.33701123,0.9695993265993266,-0.1733089655897303,0.062145060300827025,5.001899040295636e-05,0.05991755437850952,0
184,1104000,-0.17268848163370876,38520484.07860686,0.9694579124579125,-0.17349521026827253,0.059230500400066374,4.891930756457441e-05,0.05992751733462016,0
185,1110000,-0.17106227320518141,38565077.64813632,0.9692962962962963,-0.17178387708879764,0.053648004432519276,3.075431975351724e-05,0.05993287165959676,0
186,1116000,-0.1712363045528489,38581362.20771648,0.9704074074074073,-0.17203400356578627,0.052686853965123494,3.676244496364234e-05,0.059921642541885374,0
187,1122000,-0.172135346625557,38518605.400341325,0.9700303030303031,-0.17293582500682034,0.04842478775978088,6.88327978120166e-07,0.05991684333483378,0
188,1128000,-0.17235582288439344,38594245.427196875,0.9681144781144781,-0.1731952494865614,0.04231226958831151,7.116645862273193e-06,0.05992821256319682,0
